date,long,short,ls_gross,turnover,cost_bps,ls_net,cum_ls_net,cum_ls_gross,drawdown
2022-01-04,-0.031186596277176293,-0.024607470357815648,-0.006579125919360645,2.0,0.0005,-0.007579125919360645,-0.007579125919360645,-0.006579125919360645,0.0
2022-01-05,0.0031925394674260795,0.005089470935984765,-0.0018969314685586855,0.775,0.0005,-0.0022844314685586857,-0.00986355738791933,-0.00847605738791933,-0.0022844314685586857
2022-01-06,-0.020000474514067012,-0.019452173437700372,-0.0005483010763666397,0.775,0.0005,-0.0009358010763666398,-0.010799358464285971,-0.00902435846428597,-0.003220232544925326
2022-01-07,0.004041888442286518,0.0046030799340615654,-0.0005611914917750477,0.6,0.0005,-0.0008611914917750476,-0.011660549956061018,-0.009585549956061017,-0.004081424036700373
2022-01-10,-0.007865848611194312,-0.014766381916271068,0.006900533305076756,0.7749999999999999,0.0005,0.006513033305076756,-0.005147516650984262,-0.0026850166509842614,0.0
2022-01-11,0.015488009449772768,0.005993569135084092,0.009494440314688676,1.725,0.0005,0.008631940314688676,0.003484423663704414,0.0068094236637044146,0.0
2022-01-12,-0.00859822331677391,-0.008826007550537997,0.00022778423376408792,0.925,0.0005,-0.0002347157662359121,0.0032497078974685015,0.0070372078974685025,-0.00023471576623591232
2022-01-13,0.011524613518315279,0.009700068339028903,0.001824545179286376,1.65,0.0005,0.000999545179286376,0.004249253076754877,0.008861753076754878,0.0
2022-01-14,0.01791242338311305,0.01970584365092213,-0.001793420267809081,0.7000000000000001,0.0005,-0.002143420267809081,0.0021058328089457964,0.007068332808945798,-0.002143420267809081
2022-01-17,-0.017050745151810664,0.007174660977665658,-0.024225406129476323,0.75,0.0005,-0.024600406129476324,-0.022494573320530526,-0.017157073320530528,-0.026743826397285404
2022-01-18,-0.0005627962582167225,-0.00371775590582122,0.0031549596476044975,1.55,0.0005,0.0023799596476044974,-0.020114613672926027,-0.014002113672926031,-0.024363866749680906
2022-01-19,-0.024223487753346644,-0.010176653602785048,-0.014046834150561596,0.975,0.0005,-0.014534334150561596,-0.034648947823487625,-0.028048947823487626,-0.0388982009002425
2022-01-20,-0.008557946315347908,-0.016317946541404494,0.007760000226056586,0.975,0.0005,0.007272500226056586,-0.02737644759743104,-0.02028894759743104,-0.031625700674185915
